ID,Price,Levy,Manufacturer,Model,Production Year,Category,Leather interior,Fuel type,Engine volume(Turbo),Mileage(Km),Cylinders,Gear box type,Drive wheels,Doors,Wheel,Color,Airbags
45682514,17249,1051,HYUNDAI,Sonata,2016,Sedan,No,Petrol,2.4,77000,4,Tiptronic,Front,4,Left wheel,Silver,10
45235243,24148,0,TOYOTA,Prius,2013,Hatchback,No,Hybrid,1.8,118000,4,Automatic,Front,4,Left wheel,Sky blue,12
45569356,18817,697,HYUNDAI,Elantra,2015,Sedan,No,Petrol,1.8,85000,4,Tiptronic,Front,4,Left wheel,Black,12
45757721,10349,308,LEXUS,CT 200h,2014,Hatchback,Yes,Hybrid,1.8,132563,4,Automatic,Front,4,Left wheel,Red,0
45491644,25089,0,TOYOTA,Camry,2013,Sedan,Yes,Petrol,2.5,132800,6,Tiptronic,Rear,4,Left wheel,Blue,12
45802275,18669,862,HYUNDAI,H1,2011,Minivan,Yes,Diesel,2.5,52686,4,Automatic,Front,4,Left wheel,Silver,4
45658776,941,1058,LEXUS,RX 450,2012,Jeep,Yes,Hybrid,3.5,232357,6,Automatic,4x4,4,Left wheel,Black,12
45809240,10660,271,HONDA,FIT,2014,Hatchback,Yes,Hybrid,1.5,76525,4,Automatic,Front,4,Left wheel,Blue,4
45803780,37000,891,HYUNDAI,Tucson,2016,Jeep,Yes,Diesel,2,80000,4,Automatic,Front,4,Left wheel,Silver,4
45730373,18826,707,SSANGYONG,REXTON,2011,Jeep,Yes,Diesel,2,186412,4,Automatic,Front,4,Left wheel,Silver,4
45617817,14583,1172,MERCEDES-BENZ,E 350,2011,Sedan,Yes,Diesel,3.5,230696,6,Automatic,4x4,4,Left wheel,Black,12
45725138,18826,836,SSANGYONG,Actyon,2010,Jeep,Yes,Diesel,2,120000,4,Automatic,Front,4,Left wheel,Silver,4
45804512,22649,707,HYUNDAI,Tucson,2011,Jeep,Yes,Diesel,2,142000,4,Automatic,Front,4,Left wheel,White,4
45802112,16590,862,HYUNDAI,H1,2011,Minivan,Yes,Diesel,2.5,42415,4,Automatic,Front,4,Left wheel,White,4
45547620,31988,394,TOYOTA,Camry,2014,Sedan,No,Hybrid,2.5,51000,4,Automatic,Front,4,Left wheel,Grey,12
45694949,21012,456,TOYOTA,Camry,2015,Sedan,No,Hybrid,2.5,89000,4,Variator,Front,4,Left wheel,Silver,0
45746583,10663,1266,HONDA,FIT,2014,Hatchback,No,Hybrid,1.5,114000,4,Automatic,Front,4,Right-hand drive,White,8
45772942,5331,0,MITSUBISHI,Colt,2003,Hatchback,No,Petrol,1.3,241589,4,Variator,Front,4,Right-hand drive,Sky blue,5
45815556,7370,0,OPEL,Zafira,2000,Minivan,No,Petrol,1.8,260000,4,Manual,Front,4,Left wheel,Silver,6
45418147,17249,697,VOLKSWAGEN,Jetta,2015,Sedan,Yes,Petrol,1.8,55000,4,Tiptronic,Front,4,Left wheel,Black,10
45766173,11604,0,HONDA,FIT,2010,Hatchback,No,Hybrid,1.3,157000,4,Tiptronic,Front,4,Right-hand drive,White,2
45805624,14113,862,VOLKSWAGEN,Jetta,2011,Sedan,Yes,Petrol,2.5,156800,4,Automatic,Front,4,Left wheel,Blue,12
45793535,11917,0,HONDA,FIT,2011,Hatchback,No,Hybrid,1.3,188000,4,Automatic,Front,4,Right-hand drive,Blue,8
45732782,12777,640,HYUNDAI,Sonata,2013,Sedan,Yes,Petrol,2,162558,4,Automatic,Front,4,Left wheel,Black,4
45806608,18817,0,TOYOTA,Prius C,2013,Hatchback,No,Hybrid,1.5,130000,4,Automatic,Front,4,Left wheel,Red,12
45787228,23521,781,TOYOTA,Camry,2012,Sedan,Yes,Hybrid,2.5,83000,4,Variator,Front,4,Left wheel,Silver,10
45615670,9722,473,CHEVROLET,Cruze,2014,Sedan,No,Petrol,1.4,121000,4,Tiptronic,Front,4,Left wheel,Green,10
45656229,3450,831,HYUNDAI,Sonata,2011,Sedan,Yes,Hybrid,2.4,224349,4,Automatic,Front,4,Left wheel,Grey,0
45806771,1882,308,TOYOTA,Prius,2014,Hatchback,Yes,Hybrid,1.8,263392,4,Automatic,Front,4,Left wheel,Red,12
45641652,11133,394,TOYOTA,Camry,2014,Sedan,Yes,Hybrid,2.5,179381,4,Automatic,Front,4,Left wheel,Black,12
44930562,34184,1058,MERCEDES-BENZ,E 350,2012,Sedan,Yes,Petrol,3.5,133000,6,Automatic,Rear,4,Left wheel,Black,12
44889000,21169,781,CHEVROLET,Cruze,2018,Sedan,No,Petrol,1.4,25304,4,Automatic,Front,4,Left wheel,Brown,8
45793531,7495,1090,CHEVROLET,Captiva,2008,Jeep,Yes,Diesel,2,71486,4,Automatic,Front,4,Left wheel,Black,4
45813161,4861,645,LEXUS,CT 200h,2011,Hatchback,Yes,Hybrid,1.8,95590,4,Automatic,Front,4,Left wheel,White,12
45732969,13485,765,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,2,72369,4,Automatic,Front,4,Left wheel,Silver,4
45797639,20005,531,HYUNDAI,Elantra,2012,Sedan,Yes,Petrol,1.6,147718,4,Automatic,Front,4,Left wheel,Silver,4
44840731,11917,0,TOYOTA,Camry,2007,Sedan,No,Hybrid,2.4,200000,4,Variator,Front,4,Left wheel,Grey,12
45768685,627,586,LEXUS,CT 200h,2012,Hatchback,Yes,Hybrid,1.8,192683,4,Automatic,Front,4,Left wheel,White,0
45810115,12570,761,CHEVROLET,Lacetti,2010,Sedan,Yes,Petrol,1.8,152293,4,Automatic,Front,4,Left wheel,Grey,4
45809650,14009,595,TOYOTA,Aqua,2015,Hatchback,Yes,Petrol,1.5,137350,4,Automatic,Front,4,Left wheel,Silver,4
45760740,8311,891,MERCEDES-BENZ,GLA 250,2016,Jeep,Yes,Petrol,2,109555,4,Automatic,Front,4,Left wheel,White,0
45801743,23521,0,TOYOTA,Corolla,2014,Sedan,No,Petrol,1.8,40000,4,Automatic,Front,4,Left wheel,Green,16
45812917,25716,891,FORD,Fusion Titanium,2016,Sedan,Yes,Petrol,2,65000,4,Tiptronic,Front,4,Left wheel,Silver,12
45801930,21730,831,HYUNDAI,Elantra,2017,Sedan,Yes,LPG,1.6,32510,4,Automatic,Front,4,Left wheel,Blue,4
45801991,19369,707,HYUNDAI,Genesis,2011,Coupe,Yes,Petrol,2,153651,4,Automatic,Front,4,Left wheel,Red,4
45816319,12544,0,SUZUKI,Jimny,2000,Jeep,No,Petrol,1.3,125000,4,Manual,4x4,2,Left wheel,Green,4
45804423,25299,642,HYUNDAI,Tucson,2012,Jeep,Yes,Diesel,2,160000,4,Automatic,Front,4,Left wheel,Grey,4
45812673,7213,880,CHEVROLET,Cruze,2018,Sedan,Yes,Diesel,1.6,28515,4,Automatic,Front,4,Left wheel,Grey,12
45808966,6899,531,CHEVROLET,Aveo,2012,Hatchback,Yes,Petrol,1.6,94923,4,Automatic,Front,4,Left wheel,Black,4
45786773,18817,0,TOYOTA,Prius,2011,Sedan,Yes,Hybrid,1.8,160000,4,Tiptronic,Front,4,Left wheel,Silver,12
45784866,17249,0,TOYOTA,Prius,2010,Sedan,No,Hybrid,1.8,256000,6,Automatic,Front,4,Left wheel,White,1
45067720,9879,1267,TOYOTA,Aqua S,2013,Hatchback,No,Hybrid,1.5,137000,4,Automatic,Front,4,Right-hand drive,Silver,6
45775702,17249,0,TOYOTA,Prius,2011,Hatchback,No,Hybrid,1.8,141000,4,Automatic,Front,4,Left wheel,Grey,6
45788616,17249,585,HYUNDAI,Elantra,2013,Sedan,Yes,Petrol,1.8,64800,4,Tiptronic,Front,4,Left wheel,Black,12
45263113,29166,0,FORD,Escape,2014,Jeep,Yes,Petrol,2,127000,4,Tiptronic,4x4,4,Left wheel,Silver,8
45810778,2500,0,RENAULT,Laguna,1995,Sedan,No,Petrol,2,32000,4,Manual,Front,4,Left wheel,Blue,0
45816582,627,1079,HYUNDAI,Elantra,2018,Sedan,Yes,Petrol,2,47294,4,Automatic,Front,4,Left wheel,Black,12
45662050,2274,247,HONDA,Insight,2014,Hatchback,Yes,Hybrid,1.3,149970,4,Automatic,Front,4,Left wheel,Grey,0
45776194,19444,0,VOLKSWAGEN,Jetta,2015,Sedan,Yes,Petrol,1.8,102400,4,Automatic,Front,4,Left wheel,Silver,8
45731424,15367,878,TOYOTA,Prius,2009,Hatchback,No,Hybrid,1.8,174000,4,Variator,Front,4,Left wheel,Blue,8
45773751,4861,1055,TOYOTA,Highlander,2013,Jeep,Yes,Petrol,3.5,125605,6,Automatic,4x4,4,Left wheel,Black,12
45488069,14113,0,HONDA,Shuttle,2013,Universal,No,Hybrid,1.3,150000,4,Automatic,Front,4,Right-hand drive,White,4
45810460,13564,642,CHEVROLET,Orlando,2012,Jeep,Yes,Diesel,2,228570,4,Automatic,Front,4,Left wheel,Grey,4
45736700,17876,642,FORD,C-MAX,2012,Hatchback,No,Hybrid,2,128205,4,Automatic,Front,4,Left wheel,Silver,10
45763114,15000,0,SUBARU,Legacy,2008,Sedan,No,Petrol,3,138000,6,Tiptronic,4x4,4,Left wheel,Black,8
45785472,12544,0,MERCEDES-BENZ,E 320,2004,Sedan,Yes,Petrol,3.2,205500,6,Tiptronic,Rear,4,Right-hand drive,Silver,8
45660988,14583,919,BMW,X5,2012,Jeep,Yes,Diesel,3,229966,6,Automatic,4x4,4,Left wheel,Black,0
45797535,36827,1249,HYUNDAI,H1,2017,Universal,Yes,Diesel,2.5,137000,4,Automatic,Front,4,Left wheel,White,4
45816443,14113,0,NISSAN,Elgrand,2003,Minivan,No,LPG,3.5,155000,6,Tiptronic,4x4,4,Right-hand drive,Golden,4
44959769,10976,503,HONDA,FIT,2012,Hatchback,No,Petrol,1.5,216000,4,Tiptronic,Front,4,Left wheel,Grey,12
45774877,25089,919,MERCEDES-BENZ,C 300,2012,Sedan,Yes,Petrol,3,86000,6,Tiptronic,4x4,4,Left wheel,White,12
45732150,18688,707,HYUNDAI,Santa FE,2011,Jeep,Yes,Diesel,2,143166,4,Automatic,Front,4,Left wheel,Grey,4
45729553,28830,629,HYUNDAI,Elantra,2015,Sedan,Yes,Petrol,1.6,68243,4,Automatic,Front,4,Left wheel,Silver,4
44874016,23834,697,FORD,Transit,2012,Microbus,No,Diesel,2.2,141000,4,Manual,Front,4,Left wheel,White,2
45765240,16621,1172,MERCEDES-BENZ,E 350,2011,Sedan,Yes,Diesel,3.5,119379,6,Automatic,4x4,4,Left wheel,Silver,12
45730818,11917,530,HYUNDAI,Elantra,2013,Sedan,Yes,Petrol,1.6,31691,4,Automatic,Front,4,Left wheel,White,4
45743014,13485,1018,BMW,328 Xdrive,2011,Sedan,Yes,Petrol,3,120000,6,Tiptronic,4x4,4,Left wheel,Black,12
44271246,15994,0,HYUNDAI,Veloster,2011,Hatchback,No,Petrol,1.6,73600,4,Manual,Front,2,Left wheel,Carnelian red,6
45793308,11917,641,CHEVROLET,Orlando,2012,Jeep,Yes,Diesel,2,79749,4,Automatic,Front,4,Left wheel,Silver,4
45644667,18817,609,TOYOTA,Camry,2018,Sedan,Yes,Hybrid,2.5,35058,4,Automatic,Front,4,Left wheel,White,12
45751082,1568,749,CHEVROLET,Equinox,2014,Jeep,Yes,Petrol,2.4,251514,4,Automatic,Front,4,Left wheel,Black,12
45732692,13808,891,HYUNDAI,Sonata,2016,Sedan,Yes,LPG,2,38206,4,Automatic,Front,4,Left wheel,White,4
44997899,16151,586,TOYOTA,Prius,2012,Hatchback,No,Hybrid,1.8,110990,4,Automatic,Front,4,Left wheel,Silver,8
45804356,22947,836,HYUNDAI,Tucson,2010,Jeep,Yes,Diesel,2,171344,4,Automatic,Front,4,Left wheel,Grey,4
45813701,7840,585,LEXUS,CT 200h,2013,Hatchback,Yes,Hybrid,1.8,65989,4,Automatic,Front,4,Left wheel,Silver,0
45796806,25089,777,TOYOTA,Camry,2014,Sedan,Yes,Petrol,2.5,125000,4,Tiptronic,Front,4,Left wheel,Grey,12
45647943,5488,394,TOYOTA,Camry,2014,Sedan,Yes,Hybrid,2.5,109798,4,Automatic,Front,4,Left wheel,White,12
45797565,9722,1111,TOYOTA,Vitz,2012,Hatchback,No,Petrol,1.3,130000,4,Automatic,4x4,4,Right-hand drive,White,4
45656510,13956,603,LEXUS,RX 450,2015,Jeep,Yes,Hybrid,3.5,143619,6,Automatic,4x4,4,Left wheel,Black,12
45726790,24415,642,SSANGYONG,Korando,2012,Jeep,Yes,Diesel,2,135490,4,Automatic,Front,4,Left wheel,Black,4
45793446,3763,0,BMW,520,1989,Sedan,No,Petrol,2,199000,6,Manual,Rear,4,Left wheel,White,0
45768834,1725,584,HYUNDAI,Elantra,2014,Sedan,Yes,Petrol,1.8,107155,4,Automatic,Front,4,Left wheel,Black,12
45787465,5645,0,OPEL,Vectra,1997,Universal,No,Petrol,2,200000,4,Manual,Front,4,Left wheel,White,4
45749251,10976,1266,TOYOTA,Corolla,2014,Sedan,No,Hybrid,1.5,100000,4,Variator,Front,4,Right-hand drive,Silver,8
45809534,21285,502,TOYOTA,Aqua,2013,Hatchback,Yes,Petrol,1.5,52500,4,Automatic,Front,4,Left wheel,Blue,4
45774076,29793,1053,MERCEDES-BENZ,E 350,2014,Sedan,Yes,Diesel,3.5,219030,6,Automatic,4x4,4,Left wheel,Black,12
45635105,862,333,FORD,Fusion,2014,Sedan,Yes,Hybrid,2,186048,4,Automatic,Front,4,Left wheel,Black,0
45702752,19130,0,AUDI,A4 premium,2010,Sedan,Yes,Petrol,2,168000,4,Automatic,4x4,4,Left wheel,Silver,12
45805172,35570,877,HYUNDAI,Tucson,2017,Jeep,Yes,Diesel,1.7,97880,4,Automatic,Front,4,Left wheel,White,4
45776696,8781,503,TOYOTA,Prius C,2012,Hatchback,No,Hybrid,1.5,175000,4,Automatic,Front,4,Left wheel,Black,10
45811325,12544,0,SUZUKI,Kizashi,2010,Sedan,No,Petrol,2.4,263157,4,Tiptronic,Front,4,Left wheel,Black,0
45804280,24148,749,HYUNDAI,Tucson,2014,Jeep,Yes,Petrol,2.4,128000,4,Tiptronic,4x4,4,Left wheel,Red,8
45655495,706,585,TOYOTA,Prius,2013,Hatchback,Yes,Hybrid,1.8,105328,4,Automatic,Front,4,Left wheel,White,12
45417836,22580,308,TOYOTA,Prius,2014,Sedan,Yes,Hybrid,1.8,160000,4,Automatic,Front,4,Left wheel,Black,10
45766570,4861,779,TOYOTA,Camry,2013,Sedan,Yes,Hybrid,2.5,136861,4,Automatic,Front,4,Left wheel,Blue,12
45767376,12858,0,TOYOTA,Prius,2008,Sedan,No,Hybrid,1.5,210452,4,Variator,Front,4,Left wheel,Silver,8
45792346,8154,1236,HONDA,FIT,2011,Sedan,No,Petrol,1.3,185000,4,Automatic,Front,4,Right-hand drive,Black,2
45792539,1800,0,VOLKSWAGEN,Golf 4,1998,Hatchback,No,Petrol,1.8,30000,4,Automatic,Front,4,Right-hand drive,Red,4
45756859,4861,333,FORD,Fusion,2014,Sedan,Yes,Hybrid,2,137328,4,Automatic,Front,4,Left wheel,Silver,0
45798242,36065,1018,BMW,X5,2011,Jeep,Yes,Petrol,3,129600,6,Tiptronic,4x4,4,Left wheel,Black,12
45731352,18189,639,BMW,328,2014,Sedan,Yes,Diesel,2,250491,4,Automatic,Rear,4,Left wheel,White,12
45815325,24775,0,FORD,Fusion,2013,Sedan,Yes,Petrol,1.6,46000,4,Tiptronic,Front,4,Left wheel,White,8
45732813,15257,707,HYUNDAI,Sonata,2011,Sedan,Yes,Petrol,2,163374,4,Automatic,Front,4,Left wheel,Grey,4
45744437,16900,1141,HONDA,Element,2009,Universal,No,Petrol,2.4,120000,4,Automatic,4x4,4,Left wheel,Black,6
45793088,14740,397,CITROEN,C1,2011,Hatchback,No,Petrol,1,233700,4,Manual,Front,4,Left wheel,White,6
45490926,10976,0,NISSAN,X-Trail,2004,Jeep,Yes,Petrol,2,121856,4,Automatic,4x4,4,Right-hand drive,Beige,6
45810490,22825,642,CHEVROLET,Orlando,2012,Jeep,Yes,Diesel,2,137433,4,Automatic,Front,4,Left wheel,White,4
45769346,12544,530,KIA,RIO,2013,Sedan,No,Petrol,1.6,137000,4,Automatic,Front,4,Left wheel,Black,4
45768182,16935,353,LEXUS,CT 200h,2015,Hatchback,Yes,Hybrid,1.8,94949,4,Automatic,Front,4,Left wheel,White,0
45794041,20385,0,FORD,Mustang,2013,Coupe,Yes,Petrol,3.7,111111,6,Manual,Rear,2,Left wheel,Black,12
45793873,10976,0,LAND ROVER,Discovery,1995,Jeep,No,Diesel,2.5,200000,4,Manual,4x4,4,Right-hand drive,Blue,0
45682814,4391,0,VOLKSWAGEN,Vento,1994,Sedan,No,Diesel,1.9,85000,4,Manual,Front,4,Left wheel,Black,1
45783544,7213,0,MERCEDES-BENZ,C 200 2.0,2001,Coupe,No,Petrol,2,183000,4,Tiptronic,Rear,2,Right-hand drive,Black,4
45768672,9565,784,HONDA,Civic,2017,Sedan,Yes,Petrol,1.5,58282,4,Automatic,Front,4,Left wheel,White,12
45713004,12544,1024,VOLKSWAGEN,Jetta,2010,Sedan,Yes,Petrol,2.5,110000,4,Tiptronic,Front,4,Left wheel,Silver,6
45799450,18817,0,BMW,530,2005,Sedan,Yes,Petrol,3,170000,6,Tiptronic,Rear,4,Left wheel,Blue,8
45746606,10663,1236,HONDA,FIT,2011,Sedan,Yes,Hybrid,1.3,127000,4,Variator,Front,4,Right-hand drive,Black,2
45805339,19444,650,VOLKSWAGEN,Jetta,2016,Sedan,No,Petrol,1.4,36000,4,Tiptronic,Front,4,Left wheel,Grey,6
45757200,11917,0,TOYOTA,Prius,2008,Sedan,No,Hybrid,1.8,200000,4,Automatic,Front,4,Left wheel,Grey,0
45525027,9408,988,TOYOTA,Prius,2007,Hatchback,No,Hybrid,1.5,113000,4,Automatic,Front,4,Left wheel,Sky blue,8
45262568,23834,810,TOYOTA,Corolla IM,2016,Hatchback,No,Petrol,1.8,102500,4,Automatic,Front,4,Left wheel,White,10
45810788,22894,779,TOYOTA,Camry,2013,Sedan,No,Petrol,2.5,101000,4,Tiptronic,Front,4,Left wheel,Black,10
45782069,10976,0,MERCEDES-BENZ,CLK 240,2004,Coupe,No,Petrol,2.4,89000,4,Tiptronic,Rear,2,Right-hand drive,Silver,10
45809011,5604,922,DAEWOO,Lacetti,2009,Sedan,Yes,Petrol,1.9,44521,4,Automatic,Front,4,Left wheel,Silver,4
45788373,17876,0,FORD,Fiesta,2013,Sedan,Yes,Petrol,1.6,160000,4,Tiptronic,Front,4,Left wheel,Black,4
45763112,18189,586,HYUNDAI,Elantra,2012,Sedan,Yes,Petrol,1.8,136000,4,Tiptronic,Front,4,Left wheel,Black,8
44109014,10976,1266,HONDA,FIT,2014,Hatchback,No,Hybrid,1.5,121000,4,Variator,Front,4,Right-hand drive,Silver,0
44035617,27911,0,MINI,Cooper,2013,Coupe,Yes,Petrol,1.6,56000,4,Manual,Front,2,Left wheel,Silver,10
45764866,7840,0,BMW,520,2003,Sedan,Yes,CNG,2.5,260000,6,Tiptronic,Rear,4,Left wheel,Silver,8
45791030,25089,0,DODGE,Challenger,2012,Coupe,No,Petrol,3.6,112000,6,Tiptronic,Rear,2,Left wheel,Grey,6
45800688,22894,0,BMW,328,2010,Coupe,Yes,Petrol,3,157000,6,Tiptronic,4x4,2,Left wheel,Black,8
45776513,7840,0,MERCEDES-BENZ,C 180,2000,Sedan,No,Petrol,2,136000,4,Tiptronic,Rear,4,Right-hand drive,Blue,6
45815375,11917,0,LEXUS,RX 300,2002,Jeep,Yes,Petrol,3,201000,6,Automatic,4x4,4,Left wheel,Silver,8
45732792,17035,707,HYUNDAI,Sonata,2011,Sedan,Yes,Petrol,2,200867,4,Automatic,Front,4,Left wheel,Black,4
45729723,27654,629,HYUNDAI,Elantra,2015,Sedan,Yes,Petrol,1.6,87534,4,Automatic,Front,4,Left wheel,Grey,4
45783054,17719,0,KIA,Optima,2013,Sedan,Yes,Petrol,2,91000,4,Automatic,Front,4,Left wheel,White,8
45802332,14081,1024,HYUNDAI,H1,2010,Minivan,Yes,Diesel,2.5,124850,4,Automatic,Front,4,Left wheel,White,4
45773972,706,639,AUDI,A4,2014,Sedan,Yes,Petrol,2,162032,4,Automatic,Front,4,Left wheel,Black,0
45791973,2666,900,HYUNDAI,Sonata,2015,Sedan,Yes,Petrol,2.4,234618,4,Automatic,Front,4,Left wheel,Red,12
45810397,23994,730,CHEVROLET,Orlando,2016,Jeep,Yes,Diesel,1.6,125774,4,Automatic,Front,4,Left wheel,White,4
45801912,13172,0,BMW,320,2003,Sedan,No,Petrol,2.2,190000,6,Tiptronic,Rear,4,Left wheel,White,5
45674384,14740,645,TOYOTA,Prius,2011,Hatchback,No,Hybrid,1.8,161000,4,Variator,Front,4,Left wheel,Blue,11
44491221,18817,397,TOYOTA,Prius,2016,Sedan,Yes,Hybrid,1.8,80000,4,Tiptronic,Front,4,Left wheel,Grey,12
45797440,11563,687,HYUNDAI,Elantra,2010,Sedan,Yes,Petrol,1.6,130814,4,Automatic,Front,4,Left wheel,Silver,4
45781778,15681,0,TOYOTA,RAV 4,2002,Jeep,No,Petrol,2,140000,4,Manual,4x4,4,Left wheel,Silver,8
45805158,33707,877,HYUNDAI,Tucson,2017,Jeep,Yes,Diesel,1.7,143544,4,Automatic,Front,4,Left wheel,White,4
45777979,6800,0,BMW,525,2000,Sedan,No,CNG,2.5,157000,6,Manual,Rear,4,Left wheel,Blue,4
45788258,17876,0,HYUNDAI,Elantra,2013,Sedan,No,Petrol,1.6,84800,4,Tiptronic,Front,4,Left wheel,Silver,8
45775119,18189,0,MERCEDES-BENZ,E 350,2006,Sedan,Yes,Petrol,3.5,220000,6,Tiptronic,Rear,4,Left wheel,Silver,12
44526921,28225,0,LEXUS,RX 400 HYBRID,2008,Jeep,Yes,Hybrid,3.3,119000,6,Automatic,4x4,4,Left wheel,Blue,10
45787468,2509,0,TOYOTA,Corolla verso,2007,Minivan,No,Diesel,2.2,112000,4,Manual,Front,4,Left wheel,Black,4
45700038,7213,0,MITSUBISHI,Pajero IO,1998,Jeep,No,Petrol,1.8,200000,4,Automatic,4x4,2,Left wheel,Silver,2
45793760,15681,0,BMW,528 i,2008,Sedan,Yes,Petrol,3,190000,6,Tiptronic,Rear,4,Left wheel,Black,6
45808567,6586,639,AUDI,A4,2014,Sedan,Yes,Petrol,2,123640,4,Automatic,4x4,4,Left wheel,Blue,12
45809096,5865,966,DAEWOO,Lacetti,2009,Sedan,Yes,Diesel,2,39031,4,Automatic,Front,4,Left wheel,Blue,4
45725235,20883,707,SSANGYONG,Actyon,2011,Jeep,Yes,Diesel,2,102000,4,Automatic,Front,4,Left wheel,Black,4
45653699,23521,0,MITSUBISHI,L 200,2010,Pickup,No,Diesel,2.4,175000,4,Manual,4x4,4,Left wheel,White,2
45789888,25402,638,SSANGYONG,REXTON,2014,Jeep,Yes,Diesel,2,67861,4,Automatic,Front,4,Left wheel,Carnelian red,4
45816140,2666,585,HYUNDAI,Elantra,2013,Coupe,Yes,Petrol,1.8,89962,4,Automatic,Front,2,Left wheel,Blue,12
45642392,5018,779,TOYOTA,Camry,2013,Sedan,Yes,Hybrid,2.5,190549,4,Automatic,Front,4,Left wheel,Black,12
45782226,11604,490,HONDA,Insight EX,2011,Hatchback,No,Hybrid,1.3,150000,4,Variator,Front,4,Left wheel,Grey,8
45797674,20005,531,HYUNDAI,Elantra,2012,Sedan,Yes,Petrol,1.6,36239,4,Automatic,Front,4,Left wheel,Grey,4
45642496,5018,779,TOYOTA,Camry,2013,Sedan,Yes,Hybrid,2.5,190549,4,Automatic,Front,4,Left wheel,Black,12
45725500,13068,836,SSANGYONG,Actyon,2010,Jeep,Yes,Diesel,2,127500,4,Automatic,Front,4,Left wheel,Silver,4
45815900,1019,900,HYUNDAI,Santa FE,2015,Jeep,Yes,Petrol,2.4,245653,4,Automatic,Front,4,Left wheel,Black,12
45020059,7300,0,NISSAN,Teana,2004,Sedan,No,Petrol,2.3,160000,6,Automatic,Front,4,Right-hand drive,Silver,6
45809074,6899,790,DAEWOO,Lacetti,2009,Sedan,Yes,Petrol,1.6,50549,4,Automatic,Front,4,Left wheel,Silver,4
45789776,3293,565,CHEVROLET,Matiz,2007,Sedan,Yes,Petrol,0.8,134863,4,Automatic,Front,4,Left wheel,Golden,4
45768348,17249,0,HYUNDAI,Sonata,2011,Sedan,Yes,LPG,2,72000,4,Tiptronic,Front,4,Left wheel,Silver,0
45744803,10192,761,DAEWOO,Lacetti,2010,Sedan,Yes,Petrol,1.8,46527,4,Automatic,Front,4,Left wheel,Black,4
45809726,36235,585,HONDA,Civic,2013,Sedan,Yes,Petrol,1.8,87000,4,Automatic,Front,4,Left wheel,Blue,4
45727306,22843,642,SSANGYONG,Korando,2012,Jeep,Yes,Diesel,2,125926,4,Automatic,Front,4,Left wheel,Black,4
45810298,21699,642,CHEVROLET,Malibu,2012,Sedan,Yes,Petrol,2,65006,4,Automatic,Front,4,Left wheel,Silver,4
45804231,25299,707,HYUNDAI,Tucson,2011,Jeep,Yes,Diesel,2,134312,4,Automatic,Front,4,Left wheel,Black,4
45809339,19124,502,HONDA,FIT,2013,Hatchback,Yes,Hybrid,1.5,94500,4,Automatic,Front,4,Left wheel,Red,4
45793975,11604,988,RENAULT,Scenic,2007,Minivan,No,Diesel,1.5,240000,4,Manual,Front,4,Left wheel,Black,6
45800055,7213,0,BMW,525,1998,Sedan,No,Petrol,2.5,100000,6,Manual,Rear,6,Left wheel,Silver,6
45793506,11917,833,CHEVROLET,Captiva,2010,Jeep,Yes,Diesel,2,61232,4,Automatic,Front,4,Left wheel,White,4
45807034,23521,640,FORD,C-MAX,2013,Hatchback,Yes,Hybrid,2,200925,4,Variator,Front,4,Left wheel,Black,12
45815350,784,765,LEXUS,NX 200,2015,Jeep,Yes,Petrol,2,109336,4,Automatic,4x4,4,Left wheel,Grey,12
45793280,11604,489,CHEVROLET,Spark,2016,Sedan,Yes,Petrol,1,31970,4,Automatic,Front,4,Left wheel,White,4
45550613,18503,585,HYUNDAI,Elantra,2013,Sedan,No,Petrol,1.8,117000,4,Tiptronic,Front,4,Left wheel,Grey,8
45806823,14113,0,TOYOTA,Aqua,2012,Hatchback,No,Hybrid,1.5,111111,4,Automatic,Front,4,Right-hand drive,Green,4
45793534,5959,0,NISSAN,March,2004,Hatchback,No,Petrol,1.4,177000,4,Automatic,Front,4,Right-hand drive,Yellow,4
45618035,1019,765,MERCEDES-BENZ,GLA 250,2015,Jeep,Yes,Petrol,2,37786,4,Automatic,4x4,4,Left wheel,White,0
45728747,32035,640,SSANGYONG,REXTON,2013,Jeep,Yes,Diesel,2,152847,4,Automatic,Front,4,Left wheel,Silver,4
45802787,14376,769,HYUNDAI,Santa FE,2011,Jeep,Yes,Diesel,2.2,78305,4,Automatic,Front,4,Left wheel,White,4
45344701,25089,986,LEXUS,HS 250h Hybrid,2010,Sedan,Yes,Hybrid,2.4,64000,4,Automatic,Front,4,Left wheel,Red,10
45794369,6899,0,HONDA,FIT,2003,Sedan,No,Petrol,1.3,155000,4,Automatic,Front,4,Right-hand drive,Blue,6
45808645,5488,1077,HYUNDAI,Elantra,2019,Sedan,Yes,Petrol,2,29496,4,Automatic,Front,4,Left wheel,Black,12
45654360,3450,831,HYUNDAI,Sonata,2011,Sedan,Yes,Hybrid,2.4,224349,4,Automatic,Front,4,Left wheel,Grey,0
45522608,7997,0,VOLKSWAGEN,Jetta,2003,Sedan,Yes,Petrol,2,137000,4,Manual,Front,4,Left wheel,Black,8
45815398,23207,900,HYUNDAI,Sonata SPORT,2015,Sedan,Yes,Petrol,2.4,67840,4,Tiptronic,Front,4,Left wheel,Black,8
44922073,17092,891,HYUNDAI,Elantra SE,2016,Sedan,No,Petrol,2,71886,4,Automatic,Front,4,Left wheel,Silver,8
